player_id,player_slug,first_name,last_name,rank,player_url,profile_picture,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand,coach,career_high,career_high_date,prize_money_year,prize_money,titles_year,titles,win_loss_year,win_loss
n732,yoshihito-nishioka,Yoshihito,Nishioka,68,/en/players/yoshihito-nishioka/n732/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/nishioka_head_ao19.png,JPN,"Mie, Japan","Mie, Japan",(1995.09.27),1995,09,27,2014,141,64,5,"7""",170,Left-Handed, Two-Handed Backhand,Mitsuru Takada,58,17.03.20,"$356,281","$1,703,096",0,1,9-12,41-50
sh90,joao-sousa,Joao,Sousa,69,/en/players/joao-sousa/sh90/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/sousa_head_ao19.png,POR,"Barcelona, Spain","Guimaraes, Portugal",(1989.03.30),1989,03,30,2008,163,74,6,"1""",185,Right-Handed, Two-Handed Backhand,Frederico Marques,28,16.05.16,"$442,044","$6,161,558",0,3,11-19,182-203
mk66,mackenzie-mcdonald,Mackenzie,McDonald,70,/en/players/mackenzie-mcdonald/mk66/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/mcdonald_head_ao19.png,USA,"Orlando, FL, USA","Piedmont, CA, USA",(1995.04.16),1995,04,16,2016,160,73,5,"10""",178,Right-Handed, Two-Handed Backhand,"Mat Cloer, Michael Russell",57,19.04.29,"$343,893","$1,210,098",0,0,10-12,19-29
j386,steve-johnson,Steve,Johnson,71,/en/players/steve-johnson/j386/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/johnson_head_ao19.png,USA,"Redondo Beach, CA, USA","Orange, CA, USA",(1989.12.24),1989,12,24,2012,190,86,6,"2""",188,Right-Handed, Two-Handed Backhand,Craig Boynton,21,16.07.25,"$343,976","$5,705,798",0,4,8-15,157-155
t786,jo-wilfried-tsonga,Jo-Wilfried,Tsonga,72,/en/players/jo-wilfried-tsonga/t786/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/tsonga_head_ao19.png,FRA,"Gingins, Switzerland","Le Mans, France",(1985.04.17),1985,04,17,2004,205,93,6,"2""",188,Right-Handed, Two-Handed Backhand,"Thierry Ascione, Sergi Bruguera",5,12.02.27,"$516,498","$21,533,478",1,17,19-11,450-213
sa93,andreas-seppi,Andreas,Seppi,73,/en/players/andreas-seppi/sa93/overview,www.atptour.com/-/media/tennis/players/head-shot/2016/seppi_head_16.png,ITA,"Caldaro, Italy","Bolzano, Italy",(1984.02.21),1984,02,21,2002,172,78,6,"3""",191,Right-Handed, Two-Handed Backhand,Massimo Sartori,18,13.01.28,"$443,619","$10,315,789",0,3,13-18,364-391
cf59,roberto-carballes-baena,Roberto,Carballes Baena,74,/en/players/roberto-carballes-baena/cf59/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/carballes_baena_head_ao19.png,ESP,"Granada, Spain","Tenerife, Spain",(1993.03.23),1993,03,23,2011,170,77,6,"0""",183,Right-Handed, Two-Handed Backhand,Miguel Sanchez,72,18.02.19,"$372,066","$1,453,570",0,1,11-12,38-46
d874,federico-delbonis,Federico,Delbonis,75,/en/players/federico-delbonis/d874/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/delbonis_head_ao18.png,ARG,"Azul, Argentina","Azul, Argentina",(1990.10.05),1990,10,05,2007,198,90,6,"4""",193,Left-Handed, Two-Handed Backhand,Gustavo Tavernini,33,16.05.09,"$356,780","$3,769,294",0,2,10-13,117-134
h756,robin-haase,Robin,Haase,76,/en/players/robin-haase/h756/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/haase_head_ao19.png,NED,"Turnhout, Belgium","The Hague, The Netherlands",(1987.04.06),1987,04,06,2005,170,77,6,"3""",191,Right-Handed, Two-Handed Backhand,Raymond Knaap,33,12.07.30,"$331,702","$6,980,164",0,2,10-13,224-260
be90,ricardas-berankis,Ricardas,Berankis,77,/en/players/ricardas-berankis/be90/overview,www.atptour.com/-/media/tennis/players/head-shot/2016/berankis_head_16.png,LTU,"Vilnius, Lithuania","Vilnius, Lithuania",(1990.06.21),1990,06,21,2007,170,77,5,"9""",175,Right-Handed, Two-Handed Backhand,"Janko Tipsarevic, Dirk Hordorff",50,16.05.23,"$222,001","$2,765,391",0,0,5-4,96-108
a596,pablo-andujar,Pablo,Andujar,78,/en/players/pablo-andujar/a596/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/andujar_head_ao19.png,ESP,"Valencia, Spain","Cuenca, Spain",(1986.01.23),1986,01,23,2003,176,80,5,"11""",180,Right-Handed, Two-Handed Backhand,Carlos Calderon,32,15.07.13,"$248,212","$4,880,406",0,4,4-7,128-185
re44,andrey-rublev,Andrey,Rublev,79,/en/players/andrey-rublev/re44/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/rublev_head_ao19.png,RUS,"Moscow, Russia","Moscow, Russia",(1997.10.20),1997,10,20,2014,154,70,6,"2""",188,Right-Handed, Two-Handed Backhand,Fernando Vicente,31,18.02.19,"$236,224","$3,117,304",0,1,7-7,60-67
k336,ivo-karlovic,Ivo,Karlovic,80,/en/players/ivo-karlovic/k336/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/karlovic_head_ao19.png,CRO,"Miami, FL, USA; Grand Bahama","Zagreb, Croatia",(1979.02.28),1979,02,28,2000,230,104,6,"11""",211,Right-Handed, One-Handed Backhand,"Mirko Pehar, Goran Dragicevic",14,08.08.18,"$367,758","$9,622,153",0,8,9-9,366-332
ca12,jeremy-chardy,Jeremy,Chardy,81,/en/players/jeremy-chardy/ca12/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/chardy_head_ao19.png,FRA,"London, England","Pau, France",(1987.02.12),1987,02,12,2005,165,75,6,"2""",188,Right-Handed, Two-Handed Backhand,"James Davidson, Cedric Pioline",25,13.01.28,"$490,537","$8,934,993",0,1,13-17,261-270
bk92,alexander-bublik,Alexander,Bublik,82,/en/players/alexander-bublik/bk92/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/bublik_head_ao19.png,KAZ,"Gatchina, Russia","Gatchina, Russia",(1997.06.17),1997,06,17,2014,169,77,6,"5""",196,Right-Handed, Two-Handed Backhand,Stanislav Bublik,82,19.07.01,"$208,592","$638,190",0,0,3-3,9-12
da31,hugo-dellien,Hugo,Dellien,83,/en/players/hugo-dellien/da31/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/dellien_headshot_pp18.png,BOL,"Trinidad, Bolivia","Trinidad, Bolivia",(1993.06.16),1993,06,16,2009,165,75,5,"11""",180,Right-Handed, Two-Handed Backhand,Alejandro Fabbri,74,19.03.18,"$279,536","$502,173",0,0,8-9,18-16
mw02,corentin-moutet,Corentin,Moutet,84,/en/players/corentin-moutet/mw02/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/moutet_head_ao18.png,FRA,"Boulogne-Billancourt, France","Neuilly-sur-Seine, France",(1999.04.19),1999,04,19,2016,150,68,5,"9""",175,Left-Handed, Two-Handed Backhand,Emmanuel Planque,84,19.07.01,"$240,898","$650,074",0,0,3-3,6-14
bh09,aljaz-bedene,Aljaz,Bedene,85,/en/players/aljaz-bedene/bh09/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/bedene_head_ao19.png,SLO,"London, England","Ljubljana, Slovenia",(1989.07.18),1989,07,18,2008,161,73,6,"0""",183,Right-Handed, Two-Handed Backhand,Gorazd Gavrilov,43,18.02.19,"$348,339","$3,293,478",0,0,8-11,99-117
hg86,lloyd-harris,Lloyd,Harris,86,/en/players/lloyd-harris/hg86/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/harris_head_ao19.png,RSA,"Cape Town, South Africa","Cape Town, South Africa",(1997.02.24),1997,02,24,2015,176,80,6,"4""",193,Right-Handed, Two-Handed Backhand,Anthony Harris,86,19.07.01,"$218,426","$480,735",0,0,2-7,12-15
ka98,bradley-klahn,Bradley,Klahn,87,/en/players/bradley-klahn/ka98/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/klahn_head_ao19.png,USA,"Los Angeles, CA, USA","Poway, CA, USA",(1990.08.20),1990,08,20,2012,165,75,6,"0""",183,Left-Handed, Two-Handed Backhand,"Peter Lucassen, Lee Merry",63,14.03.17,"$182,413","$1,255,810",0,0,1-7,10-33
ca99,marius-copil,Marius,Copil,88,/en/players/marius-copil/ca99/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/copil_head_ao19.png,ROU,"Arad, Romania","Arad, Romania",(1990.10.17),1990,10,17,2008,192,87,6,"4""",193,Right-Handed, One-Handed Backhand,Andrei Pavel,56,19.01.28,"$258,916","$2,207,791",0,0,3-12,58-81
f586,thomas-fabbiano,Thomas,Fabbiano,89,/en/players/thomas-fabbiano/f586/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/fabbiano-t_headshot_lq.png,ITA,"Dubai, UAE","Grottaglie, Italy",(1989.05.26),1989,05,26,2005,154,70,0,"0""",0,Right-Handed, Two-Handed Backhand,Federico Placidilli,70,17.09.18,"$299,890","$1,805,758",0,0,5-10,22-50
mu94,jaume-munar,Jaume,Munar,90,/en/players/jaume-munar/mu94/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/munar_head_ao19.png,ESP,"Santanyi, Mallorca, Spain","Santanyi, Mallorca, Spain",(1997.05.05),1997,05,05,2014,168,76,6,"0""",183,Right-Handed, Two-Handed Backhand,"Tomeu Salva, Pedro Clar",52,19.05.20,"$409,465","$1,126,474",0,0,15-16,26-34
d923,damir-dzumhur,Damir,Dzumhur,91,/en/players/damir-dzumhur/d923/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/dzumheur_head_ao19.png,BIH,"Sarajevo, Bosnia-Herzegovina","Sarajevo, Bosnia-Herzegovina",(1992.05.20),1992,05,20,2011,150,68,5,"9""",175,Right-Handed, Two-Handed Backhand,Nerfid Dzumhur-Neno,23,18.07.02,"$340,146","$3,793,122",0,3,7-11,108-108
g858,ernests-gulbis,Ernests,Gulbis,92,/en/players/ernests-gulbis/g858/overview,www.atptour.com/-/media/tennis/players/head-shot/vibrant/gulbis-headshot15.png,LAT,"Jurmala, Latvia","Riga, Latvia",(1988.08.30),1988,08,30,2004,187,85,6,"3""",191,Right-Handed, Two-Handed Backhand,Gunter Bresnik,10,14.06.09,"$254,844","$7,187,764",0,6,5-13,240-230
ga94,prajnesh-gunneswaran,Prajnesh,Gunneswaran,93,/en/players/prajnesh-gunneswaran/ga94/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/gunneswaran_head_ao19.png,IND,"Chennai, India","Chennai, India",(1989.11.12),1989,11,12,2012,176,80,6,"2""",188,Left-Handed, Two-Handed Backhand,"Bastian Suwanprateeep, Alexander Waske",75,19.04.22,"$211,048","$473,059",0,0,3-8,6-14
sl08,tennys-sandgren,Tennys,Sandgren,94,/en/players/tennys-sandgren/sl08/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/sandgren_head_ao19.png,USA,"Gallatin, TN, USA","Gallatin, TN, USA",(1991.07.22),1991,07,22,2011,195,88,6,"2""",188,Right-Handed, Two-Handed Backhand,,41,19.01.14,"$294,775","$1,652,384",1,1,5-10,23-36
e690,matthew-ebden,Matthew,Ebden,95,/en/players/matthew-ebden/e690/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/ebden_full_ao19.png,AUS,"Perth, Australia","Durban, South Africa",(1987.11.26),1987,11,26,2006,176,80,6,"2""",188,Right-Handed, Two-Handed Backhand,,39,18.10.22,"$254,913","$3,234,161",0,0,2-12,70-118
ta46,bernard-tomic,Bernard,Tomic,96,/en/players/bernard-tomic/ta46/overview,www.atptour.com/-/media/tennis/players/head-shot/2016/tomic_head_16.png,AUS,"Monte Carlo, Monaco","Stuttgart, Germany",(1992.10.21),1992,10,21,2008,201,91,6,"5""",196,Right-Handed, Two-Handed Backhand,John Tomic,17,16.01.11,"$224,732","$5,950,393",0,4,5-10,183-175
l949,henri-laaksonen,Henri,Laaksonen,97,/en/players/henri-laaksonen/l949/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/laaksonen_head_fo19.png,SUI,"Glattpark, Switzerland","Lohja, Finland",(1992.03.31),1992,03,31,2009,172,78,6,"1""",185,Right-Handed, Two-Handed Backhand,David Pultr,93,17.08.07,"$220,624","$1,044,389",0,0,4-5,33-40
mh16,yannick-maden,Yannick,Maden,98,/en/players/yannick-maden/mh16/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/maden_yannick_head18.png,GER,"Stuttgart, Germany","Stuttgart, Germany",(1989.10.28),1989,10,28,2013,155,70,6,"1""",185,Right-Handed, Two-Handed Backhand,"Fidi Beutel, Markus Wislsperger",96,19.06.24,"$162,305","$530,169",0,0,2-4,8-14
r772,albert-ramos-vinolas,Albert,Ramos-Vinolas,99,/en/players/albert-ramos-vinolas/r772/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/ramos_vinolas_head_ao19.png,ESP,"La Massana, Andorra","Barcelona, Spain",(1988.01.17),1988,01,17,2007,168,76,6,"2""",188,Left-Handed, Two-Handed Backhand,"Jose Maria Diaz, Noe Losmozos",17,17.05.08,"$426,058","$6,870,688",0,1,14-15,192-221
j267,malek-jaziri,Malek,Jaziri,100,/en/players/malek-jaziri/j267/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/jaziri_head_ao18.png,TUN,"Tunis, Tunisia","Bizerte, Tunisia",(1984.01.20),1984,01,20,2003,179,81,6,"1""",185,Right-Handed, Two-Handed Backhand,Petar Popovic,42,19.01.07,"$271,919","$3,706,238",0,0,6-14,97-131
p09z,alexei-popyrin,Alexei,Popyrin,101,/en/players/alexei-popyrin/p09z/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/popyrin_head_ao19.png,AUS,"Sydney, Australia","Sydney, Australia",(1999.08.05),1999,08,05,2017,172,78,6,"5""",196,Right-Handed, Two-Handed Backhand,Philipp Wagner,99,19.06.24,"$314,098","$501,218",0,0,5-10,6-14
ta12,stefano-travaglia,Stefano,Travaglia,102,/en/players/stefano-travaglia/ta12/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/travaglia_head_ao19.png,ITA,"Ascoli Piceno, Italy","Ascoli Piceno, Italy",(1991.12.28),1991,12,28,2008,176,80,6,"1""",185,Right-Handed, Two-Handed Backhand,"Simone Vagnozzi , Umberto Ferrara",100,19.06.24,"$161,385","$720,800",0,0,1-3,5-14
ha71,antoine-hoang,Antoine,Hoang,103,/en/players/antoine-hoang/ha71/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/hoang_head_ao19.png,FRA,"Aix-en-Provence, France","Hyeres, France",(1995.11.04),1995,11,04,2016,168,76,6,"0""",183,Right-Handed, Two-Handed Backhand,Lionel Zimbler,103,19.06.24,"$230,622","$413,234",0,0,3-4,3-4
db59,dennis-novak,Dennis,Novak,104,/en/players/dennis-novak/db59/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/novak_head_ao18.png,AUT,"Neufeld, Austria","Wiener Neustadt, Austria",(1993.08.28),1993,08,28,2011,176,80,6,"0""",183,Right-Handed, Two-Handed Backhand,"Gunter Bresnik, Wolfgang Thiem",104,19.06.24,"$71,101","$626,506",0,0,1-1,10-13
g710,marcel-granollers,Marcel,Granollers,105,/en/players/marcel-granollers/g710/overview,www.atptour.com/-/media/tennis/players/head-shot/2017/granollers_headao17.png,ESP,"Barcelona, Spain","Barcelona, Spain",(1986.04.12),1986,04,12,2003,176,80,6,"3""",191,Right-Handed, Two-Handed Backhand,Victor Carceller,19,12.07.23,"$149,105","$10,194,210",0,4,3-7,197-245
l503,paolo-lorenzi,Paolo,Lorenzi,106,/en/players/paolo-lorenzi/l503/overview,www.atptour.com/-/media/tennis/players/head-shot/2017/lorenzi_headao17.png,ITA,"Sarasota, FL, USA","Rome, Italy",(1981.12.15),1981,12,15,2003,172,78,6,"0""",183,Right-Handed, Two-Handed Backhand,"Walter Grinovero, Martin Rodriguez",33,17.05.15,"$114,059","$4,662,204",0,1,3-6,106-175
s483,pedro-sousa,Pedro,Sousa,107,/en/players/pedro-sousa/s483/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/sousa_p_head_ao19.png,POR,"Lisbon, Portugal","Lisbon, Portugal",(1988.05.27),1988,05,27,2007,154,70,5,"10""",178,Right-Handed, Two-Handed Backhand,Rui Machado,99,19.02.18,"$112,460","$548,061",0,0,0-7,12-18
mq75,kamil-majchrzak,Kamil,Majchrzak,108,/en/players/kamil-majchrzak/mq75/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/majchrzak_kamil_head_pp19.png,POL,"Piotrkow Trybunalski, Poland","Piotrkow Trybunalski, Poland",(1996.01.13),1996,01,13,2013,168,76,6,"0""",183,Right-Handed, Two-Handed Backhand,Tomasz Iwanski,108,19.07.01,"$113,468","$323,096",0,0,0-1,5-9
da81,taro-daniel,Taro,Daniel,109,/en/players/taro-daniel/da81/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/daniel_head_ao19.png,JPN,"Bradenton, FL, USA","New York, NY, USA",(1993.01.27),1993,01,27,2010,176,80,6,"3""",191,Right-Handed, Two-Handed Backhand,"Mitsuru Takada, Gustavo Marcaccio",64,18.08.27,"$283,011","$1,728,427",0,1,9-14,44-71
ba47,tomas-berdych,Tomas,Berdych,110,/en/players/tomas-berdych/ba47/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/berdych_head_ao19.png,CZE,"Monte Carlo, Monaco","Valasske Mezirici, CZE",(1985.09.17),1985,09,17,2002,200,91,6,"5""",196,Right-Handed, Two-Handed Backhand,Martin Stepanek,4,15.05.18,"$437,724","$29,369,723",0,13,12-6,639-339
kb09,denis-kudla,Denis,Kudla,111,/en/players/denis-kudla/kb09/overview,www.atptour.com/-/media/tennis/players/head-shot/2016/kulda_head_16.png,USA,"Arlington, VA, USA","Kiev, Ukraine",(1992.08.17),1992,08,17,2010,175,79,5,"11""",180,Right-Handed, Two-Handed Backhand,Dustin Taylor,53,16.05.23,"$314,921","$2,627,820",0,0,7-15,48-89
sp24,brayden-schnur,Brayden,Schnur,112,/en/players/brayden-schnur/sp24/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/schnur_head_pp19.png,CAN,"Montreal, Canada","Toronto, Canada",(1995.07.04),1995,07,04,2016,186,84,6,"4""",193,Right-Handed, Two-Handed Backhand,,106,19.03.04,"$119,165","$340,207",0,0,4-2,4-7
mj08,thiago-monteiro,Thiago,Monteiro,113,/en/players/thiago-monteiro/mj08/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/monteiro_head_ao19.png,BRA,"Rio de Janeiro, Brazil","Fortaleza, Brazil",(1994.05.31),1994,05,31,2011,172,78,6,"0""",183,Left-Handed, Two-Handed Backhand,"Fabian Blengino, Pablo Fuentes",74,17.02.27,"$159,110","$1,036,347",0,0,3-7,32-48
a887,guido-andreozzi,Guido,Andreozzi,114,/en/players/guido-andreozzi/a887/overview,www.atptour.com/-/media/tennis/players/head-shot/2016/andreozzi_head_pp16.png,ARG,"Buenos Aires, Argentina","Buenos Aires, Argentina",(1991.08.05),1991,08,05,2010,172,78,6,"0""",183,Right-Handed, Two-Handed Backhand,"Gaston Etlis, Kevin Konfederak",70,19.01.28,"$258,299","$1,114,353",0,0,5-12,10-23
i165,denis-istomin,Denis,Istomin,115,/en/players/denis-istomin/i165/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/istomin_head_ao19.png,UZB,"Tashkent, Uzbekistan","Orenburg, Russia",(1986.09.07),1986,09,07,2004,187,85,6,"2""",188,Right-Handed, Two-Handed Backhand,Klaudiya Istomina,33,12.08.13,"$141,673","$6,002,710",0,2,3-9,228-255
bk24,gregoire-barrere,Gregoire,Barrere,116,/en/players/gregoire-barrere/bk24/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/barrere_gregoire_2015.png,FRA,Boulogne Billancourt,"Charenton-le-Pont, France",(1994.02.16),1994,02,16,2012,176,80,5,"11""",180,Right-Handed, Two-Handed Backhand,"Marc Gicquel, Nicolas Copin",115,19.06.17,"$170,537","$584,781",0,0,2-2,2-9
j380,jason-jung,Jason,Jung,117,/en/players/jason-jung/j380/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/jung_head_ao19.png,TPE,"Torrance, CA, USA","Torrance, CA, USA",(1989.06.15),1989,06,15,2011,152,69,5,"11""",180,Right-Handed, Two-Handed Backhand,Oliver Messerli,114,18.07.30,"$86,493","$486,601",0,0,2-2,5-9
y218,elias-ymer,Elias,Ymer,118,/en/players/elias-ymer/y218/overview,www.atptour.com/-/media/tennis/players/gladiator/2018/ymer_full_ao18.png,SWE,"Stockholm, Sweden","Skara, Sweden",(1996.04.10),1996,04,10,2014,174,79,6,"0""",183,Right-Handed, Two-Handed Backhand,Milos Sekulic,105,18.06.11,"$81,197","$902,598",0,0,0-5,18-44
bc65,matthias-bachinger,Matthias,Bachinger,119,/en/players/matthias-bachinger/bc65/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/bachinger-m_headshot_getty14.png,GER,"Munich, Germany","Munich, Germany",(1987.04.02),1987,04,02,2005,190,86,6,"2""",188,Right-Handed, Unknown Backhand,Lars Uebel,85,11.08.15,"$84,633","$1,553,726",0,0,2-3,30-53
mf35,andrej-martin,Andrej,Martin,120,/en/players/andrej-martin/mf35/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/martin-a_headshot_lq15.png,SVK,"Bratislava, Slovakia","Bratislava, Slovakia",(1989.09.20),1989,09,20,,176,80,6,"0""",183,Right-Handed, Two-Handed Backhand,,98,16.07.25,"$61,156","$869,475",0,0,0-1,16-16
g967,peter-gojowczyk,Peter,Gojowczyk,121,/en/players/peter-gojowczyk/g967/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/gojowczyk_head_ao19.png,GER,"Munich, Germany","Munich, Germany",(1989.07.15),1989,07,15,2006,183,83,6,"2""",188,Right-Handed, Two-Handed Backhand,Alexander Satschko,39,18.06.25,"$286,943","$2,350,959",0,1,6-14,54-65
y268,mikael-ymer,Mikael,Ymer,122,/en/players/mikael-ymer/y268/overview,www.atptour.com/-/media/tennis/players/head-shot/2016/ymer-m_head_pp16.png,SWE,"Stockholm, Sweden","Skövde, Sweden",(1998.09.09),1998,09,09,2015,165,75,6,"0""",183,Right-Handed, Two-Handed Backhand,Frederik Nielsen,122,19.07.01,"$148,592","$330,608",0,0,1-3,11-16
ce25,salvatore-caruso,Salvatore,Caruso,123,/en/players/salvatore-caruso/ce25/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/caruso_head_ao18.png,ITA,"Avola, Italy","Avola, Italy",(1992.12.15),1992,12,15,2010,176,80,6,"1""",185,Right-Handed, Two-Handed Backhand,Paolo Cannova,122,19.06.10,"$213,956","$574,253",0,0,2-3,3-8
v708,jiri-vesely,Jiri,Vesely,124,/en/players/jiri-vesely/v708/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/vesely_head_ao18.png,CZE,"Ras Al Khaimah, UAE","Pribram, Czech Republic",(1993.07.10),1993,07,10,2009,207,94,6,"6""",198,Left-Handed, Two-Handed Backhand,Theodor Devoty,35,15.04.27,"$170,863","$3,678,674",0,1,4-6,105-126
kf17,soonwoo-kwon,Soonwoo,Kwon,125,/en/players/soonwoo-kwon/kf17/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/soonwon_kwon_head_ao18.png,KOR,"Seoul, South Korea",Sangju,(1997.12.02),1997,12,02,2015,159,72,5,"11""",180,Right-Handed, Two-Handed Backhand,Kyu Tae Im,125,19.07.01,"$65,860","$259,504",0,0,0-0,3-3
mo44,pedro-martinez,Pedro,Martinez,126,/en/players/pedro-martinez/mo44/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/martinez_pedro_head_pp19.png,ESP,"Valencia, Spain","Alzira, Spain",(1997.04.26),1997,04,26,2016,168,76,6,"1""",185,Right-Handed, Two-Handed Backhand,Javier Ferrer,126,19.06.10,"$109,668","$306,062",0,0,0-2,0-4
